stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
30110,,Salamanca-La Alamedilla,,40.966763,-5.656366,,,,,Europe/Madrid,2
32009,,Moriscos,,41.011633,-5.584713,,,,,Europe/Madrid,2
32008,,Gomecello,,41.041859,-5.541551,,,,,Europe/Madrid,2
32007,,Pitiegua,,41.063741,-5.474174,,,,,Europe/Madrid,2
32006,,El Pedroso de la ArmuÃ±a,,41.079901,-5.406019,,,,,Europe/Madrid,2
32001,,Campillo,,41.259509,-5.017791,,,,,Europe/Madrid,2
31200,,Puebla de Sanabria,,42.045763,-6.626848,,,,,Europe/Madrid,2
31002,,Nava del Rey,,41.334716,-5.076818,,,,,Europe/Madrid,2
31006,,Toro,,41.512201,-5.384953,,,,,Europe/Madrid,2
31104,,Carbajales de Alba,,41.681542,-5.971906,,,,,Europe/Madrid,2
31106,,Ferreruela de TÃ¡bara,,41.764106,-6.0739,,,,,Europe/Madrid,2
31107,,Abejera,,41.80942,-6.141851,,,,,Europe/Madrid,2
31108,,SarracÃ­n de Aliste,,41.848497,-6.20513,,,,,Europe/Madrid,2
31109,,CabaÃ±as de Aliste,,41.854595,-6.24635,,,,,Europe/Madrid,2
31112,,Linarejos-Pedroso,,41.946963,-6.484541,,,,,Europe/Madrid,2
37308,,Guadalmez-Los Pedroches,,38.69921,-4.929771,,,,,Europe/Madrid,2
37305,,Almadenejos-AlmadÃ©n,,38.740578,-4.730387,,,,,Europe/Madrid,2
37302,,Brazatortas-Veredas,,38.668758,-4.316468,,,,,Europe/Madrid,2
67200,,Teruel,,40.341029,-1.110284,,,,,Europe/Madrid,1
67004,,MarÃ­a de Huerva,,41.539759,-0.998082,,,,,Europe/Madrid,2
67007,,AraÃ±ales de Muel,,41.468946,-1.086394,,,,,Europe/Madrid,2
67009,,Longares,,41.404787,-1.158791,,,,,Europe/Madrid,2
67010,,CariÃ±ena,,41.335586,-1.228422,,,,,Europe/Madrid,2
67021,,Calamocha,,40.903864,-1.299841,,,,,Europe/Madrid,2
67100,,Caminreal-Fuentes Claras,,40.85111,-1.33765,,,,,Europe/Madrid,2
67101,,Torrijo del Campo,,40.826012,-1.340498,,,,,Europe/Madrid,2
67113,,Monreal del Campo,,40.782321,-1.360792,,,,,Europe/Madrid,2
67103,,Villafranca del Campo,,40.683827,-1.357927,,,,,Europe/Madrid,2
67105,,Santa Eulalia del Campo,,40.572917,-1.312995,,,,,Europe/Madrid,2
67107,,Cella,,40.455266,-1.244329,,,,,Europe/Madrid,2
67011,,Encinacorba,,41.28865,-1.278534,,,,,Europe/Madrid,2
67013,,Villarreal de Huerva,,41.196498,-1.287096,,,,,Europe/Madrid,2
67014,,Villadoz,,41.165482,-1.279339,,,,,Europe/Madrid,2
67015,,Badules,,41.13951,-1.251572,,,,,Europe/Madrid,2
67016,,Villahermosa,,41.108492,-1.239803,,,,,Europe/Madrid,2
67017,,Ferreruela,,41.06387,-1.239384,,,,,Europe/Madrid,2
67018,,Cuencabuena,,41.009293,-1.254641,,,,,Europe/Madrid,2
67019,,Lechago,,40.957681,-1.269087,,,,,Europe/Madrid,2
67020,,Navarrete,,40.936721,-1.261733,,,,,Europe/Madrid,2
67203,,Puebla de Valverde,,40.213424,-0.944674,,,,,Europe/Madrid,2
67205,,SarriÃ³n,,40.146339,-0.823631,,,,,Europe/Madrid,2
67206,,Mora de Rubielos,,40.123142,-0.786145,,,,,Europe/Madrid,2
67207,,Rubielos de Mora,,40.118006,-0.773463,,,,,Europe/Madrid,2
67208,,Barracas,,40.01174,-0.696151,,,,,Europe/Madrid,2
67215,,Segorbe-Ciudad,,39.8471755,-0.4823544,,,,,Europe/Madrid,2
14211,,Las Caldas de Besaya,,43.2985945,-4.073252,,,,,Europe/Madrid,2
70403,,Arcos de JalÃ³n,,41.215854,-2.278998,,,,,Europe/Madrid,2
70700,,Ricla-La Almunia,,41.501394,-1.40345,,,,,Europe/Madrid,2
70505,,Terrer,,41.322218,-1.709254,,,,,Europe/Madrid,2
70504,,Ateca,,41.324659,-1.785268,,,,,Europe/Madrid,2
70502,,Alhama de AragÃ³n,,41.294398,-1.904454,,,,,Europe/Madrid,2
70501,,Cetina,,41.295978,-1.961811,,,,,Europe/Madrid,2
70500,,Ariza,,41.3098,-2.059411,,,,,Europe/Madrid,2
70405,,Monreal de Ariza,,41.298767,-2.110448,,,,,Europe/Madrid,2
70404,,Santa MarÃ­a de Huerta,,41.264421,-2.177525,,,,,Europe/Madrid,2
70503,,Bubierca,,41.31719,-1.855198,,,,,Europe/Madrid,2
34010,,PeÃ±aranda de Bracamonte,,40.898138,-5.206361,,,,,Europe/Madrid,2
34014,,Aldealengua,,40.97989,-5.552951,,,,,Europe/Madrid,2
34013,,San Morales,,40.984243,-5.492955,,,,,Europe/Madrid,2
34012,,Babilafuente,,40.972426,-5.430593,,,,,Europe/Madrid,2
34011,,Villar de Gallimazo,,40.951981,-5.296183,,,,,Europe/Madrid,2
34008,,Narros del Castillo,,40.866641,-5.052869,,,,,Europe/Madrid,2
34007,,Crespos,,40.87011,-4.96803,,,,,Europe/Madrid,2
34005,,San Pedro del Arroyo,,40.803841,-4.871407,,,,,Europe/Madrid,2
34002,,CardeÃ±osa de Ãvila,,40.73912,-4.75075,,,,,Europe/Madrid,2
70401,,Medinaceli,,41.165207,-2.421241,,,,,Europe/Madrid,2
70204,,Humanes de Mohernando,,40.831273,-3.13886,,,,,Europe/Madrid,2
70202,,Yunquera de Henares,,40.747013,-3.163226,,,,,Europe/Madrid,2
55019,,Los Barrios,,36.173998,-5.460801,,,,,Europe/Madrid,2
55017,,Almoraima,,36.27751,-5.430529,,,,,Europe/Madrid,2
55015,,Jimena de la Frontera,,36.4242,-5.434113,,,,,Europe/Madrid,2
55014,,San Pablo,,36.467952,-5.418921,,,,,Europe/Madrid,2
55013,,GaucÃ­n,,36.540372,-5.386825,,,,,Europe/Madrid,2
55012,,Cortes de la Frontera,,36.597364,-5.332784,,,,,Europe/Madrid,2
55011,,Jimera de LÃ­bar,,36.660678,-5.281473,,,,,Europe/Madrid,2
55010,,BenaojÃ¡n-Montejaque,,36.713753,-5.246366,,,,,Europe/Madrid,2
55008,,Arriate,,36.7905949,-5.140757,,,,,Europe/Madrid,2
55005,,Setenil,,36.863423,-5.121375,,,,,Europe/Madrid,2
55003,,Almargen-CaÃ±ete la Real,,37.000985,-5.020111,,,,,Europe/Madrid,2
55001,,Campillos,,37.032231,-4.863499,,,,,Europe/Madrid,2
70706,,GrisÃ©n,,41.745261,-1.165924,,,,,Europe/Madrid,2
70703,,Ãpila,,41.60933,-1.301043,,,,,Europe/Madrid,2
70702,,Salillas de JalÃ³n,,41.56794,-1.325848,,,,,Europe/Madrid,2
70701,,Calatorao,,41.528692,-1.360545,,,,,Europe/Madrid,2
70607,,Morata de JalÃ³n,,41.475467,-1.479721,,,,,Europe/Madrid,2
70606,,Purroy,,41.477236,-1.540446,,,,,Europe/Madrid,2
70605,,MorÃ©s,,41.478667,-1.566238,,,,,Europe/Madrid,2
70604,,SabiÃ±Ã¡n,,41.443981,-1.571474,,,,,Europe/Madrid,2
70602,,Embid de JalÃ³n,,41.421676,-1.592127,,,,,Europe/Madrid,2
70603,,Paracuellos-SabiÃ±Ã¡n,,41.42931,-1.567483,,,,,Europe/Madrid,2
69001,,GenovÃ©s,,38.98773,-0.47988,,,,,Europe/Madrid,2
69003,,La Pobla del Duc,,38.907606,-0.453386,,,,,Europe/Madrid,2
69004,,Montaberner,,38.884135,-0.491619,,,,,Europe/Madrid,2
69005,,BufalÃ­,,38.867405,-0.510478,,,,,Europe/Madrid,2
69007,,Agullent,,38.830569,-0.551183,,,,,Europe/Madrid,2
69009,,Agres,,38.796829,-0.521744,,,,,Europe/Madrid,2
69010,,Cocentaina,,38.740618,-0.446789,,,,,Europe/Madrid,2
70705,,Plasencia de JalÃ³n,,41.68935,-1.234237,,,,,Europe/Madrid,2
70704,,Rueda de JalÃ³n-Lumpiaque,,41.638892,-1.281667,,,,,Europe/Madrid,2
50700,,Los Rosales,,37.5899718,-5.7261208,,,,,Europe/Madrid,1
40122,,Tocina,,37.6093044,-5.7316939,,,,,Europe/Madrid,2
40119,,Villanueva del RÃ­o-Minas,,37.6617048,-5.7121543,,,,,Europe/Madrid,2
40115,,Pedroso,,37.8373919,-5.7624522,,,,,Europe/Madrid,2
40113,,Cazalla-Constantina,,37.9328637,-5.704433,,,,,Europe/Madrid,2
40108,,Guadalcanal,,38.090197,-5.803388,,,,,Europe/Madrid,2
40105,,Llerena,,38.237,-6.009017,,,,,Europe/Madrid,2
40107,,Fuente del Arco,,38.16353,-5.900484,,,,,Europe/Madrid,2
5325,,Pravia,,43.4908983,-6.1105373,,,,,Europe/Madrid,2
5203,,TremaÃ±es CarreÃ±o,,43.5285524,-5.6948835,,,,,Europe/Madrid,2
5204,,Centro de Transportes,,43.5311295,-5.7067165,,,,,Europe/Madrid,2
15400,,VeriÃ±a,,43.5415755,-5.722797,,,,,Europe/Madrid,2
5207,,AboÃ±o Apeadero,,43.555049,-5.7236039,,,,,Europe/Madrid,2
5208,,Xivares,,43.5659387,-5.7287459,,,,,Europe/Madrid,2
5209,,Perlora,,43.5808632,-5.7541047,,,,,Europe/Madrid,2
5210,,CandÃ¡s-Apeadero,,43.586538,-5.7679715,,,,,Europe/Madrid,2
5211,,CandÃ¡s,,43.5847107,-5.7726902,,,,,Europe/Madrid,2
5213,,Regueral,,43.5805017,-5.797616,,,,,Europe/Madrid,2
5215,,ZanzabornÃ­n,,43.5689267,-5.825312,,,,,Europe/Madrid,2
5216,,GudÃ­n LaminaciÃ³n,,43.5522931,-5.8653924,,,,,Europe/Madrid,2
5217,,Trasona,,43.5517694,-5.8741747,,,,,Europe/Madrid,2
5219,,Llaranes,,43.5543366,-5.8965567,,,,,Europe/Madrid,2
5221,,AvilÃ©s-Apeadero,,43.5546343,-5.9174416,,,,,Europe/Madrid,2
5220,,CristalerÃ­a,,43.5755676,-5.9292414,,,,,Europe/Madrid,2
5224,,RaÃ­ces,,43.5763492,-5.9399127,,,,,Europe/Madrid,2
5225,,Salinas,,43.5703913,-5.9566256,,,,,Europe/Madrid,2
5227,,Piedras Blancas,,43.5565567,-5.9755523,,,,,Europe/Madrid,2
5229,,Vegarrozadas,,43.5511613,-5.995514,,,,,Europe/Madrid,2
5231,,Santiago del Monte,,43.5409241,-6.027971,,,,,Europe/Madrid,2
5232,,El Parador,,43.5351412,-6.0705907,,,,,Europe/Madrid,2
5233,,Soto del Barco,,43.5290556,-6.0712934,,,,,Europe/Madrid,2
5235,,Riberas,,43.5027396,-6.0743054,,,,,Europe/Madrid,2
5237,,PeÃ±aullÃ¡n,,43.4911696,-6.0939642,,,,,Europe/Madrid,2
5245,,Cudillero,,43.5509259,-6.1519305,,,,,Europe/Madrid,2
5244,,El Pito PiÃ±era,,43.5469091,-6.1433417,,,,,Europe/Madrid,2
5243,,Muros del NalÃ³n,,43.5429728,-6.1110718,,,,,Europe/Madrid,2
5241,,Los Cabos,,43.5124147,-6.0974746,,,,,Europe/Madrid,2
5239,,Santianes,,43.503799,-6.0918391,,,,,Europe/Madrid,2
5329,,San Esteban,,43.552094,-6.0872393,,,,,Europe/Madrid,2
5327,,San RanÃ³n,,43.5164547,-6.0820305,,,,,Europe/Madrid,2
5311,,Trubia,,43.34857,-5.9677756,,,,,Europe/Madrid,2
5300,,VallobÃ­n,,43.3652306,-5.8647984,,,,,Europe/Madrid,2
5301,,ArgaÃ±osa-LavapiÃ©s,,43.3658311,-5.870018,,,,,Europe/Madrid,2
5302,,Las Campas,,43.3638889,-5.8833728,,,,,Europe/Madrid,2
5303,,Las Mazas,,43.3587192,-5.8975568,,,,,Europe/Madrid,2
5304,,San Claudio,,43.3553535,-5.9178091,,,,,Europe/Madrid,2
5306,,San Pedro de Nora,,43.3687481,-5.9585951,,,,,Europe/Madrid,2
5308,,Soto UdriÃ³n,,43.3564364,-5.9650157,,,,,Europe/Madrid,2
5313,,Santa MarÃ­a de Grado,,43.3842274,-5.9827075,,,,,Europe/Madrid,2
5315,,Vega de Anzo,,43.38933,-6.0056834,,,,,Europe/Madrid,2
5316,,PeÃ±aflor de Grado,,43.4029267,-6.0453921,,,,,Europe/Madrid,2
5317,,Grado,,43.3945424,-6.0637254,,,,,Europe/Madrid,2
5319,,Sandiche,,43.4256226,-6.0599341,,,,,Europe/Madrid,2
5320,,Aces,,43.4399142,-6.0657983,,,,,Europe/Madrid,2
5321,,San RomÃ¡n,,43.4488839,-6.0771641,,,,,Europe/Madrid,2
5323,,Beifar,,43.4701379,-6.0988707,,,,,Europe/Madrid,2
5193,,Ribadeo,,43.53607,-7.055572,,,,,Europe/Madrid,2
5102,,San XoÃ¡n,,43.4945654,-8.2142733,,,,,Europe/Madrid,2
5104,,Virxe Do Mar,,43.4965254,-8.2048752,,,,,Europe/Madrid,2
5103,,Santa IcÃ­a,,43.4997707,-8.1999226,,,,,Europe/Madrid,2
5108,,O Alto Do CastiÃ±eiro,,43.5031794,-8.1955484,,,,,Europe/Madrid,2
5105,,PiÃ±eiros,,43.509483,-8.1839923,,,,,Europe/Madrid,2
5106,,O Ponto,,43.5147757,-8.1777808,,,,,Europe/Madrid,2
5107,,Xuvia,,43.5171911,-8.161282,,,,,Europe/Madrid,2
5109,,FerrerÃ­as,,43.5280178,-8.1504359,,,,,Europe/Madrid,2
5111,,Sedes,,43.5426113,-8.1401903,,,,,Europe/Madrid,2
5113,,Pedroso de NarÃ³n,,43.5367071,-8.1091931,,,,,Europe/Madrid,2
5115,,San SadurniÃ±o,,43.5460838,-8.0781099,,,,,Europe/Madrid,2
5117,,Lamas,,43.5473064,-8.0490166,,,,,Europe/Madrid,2
5119,,Apalla,,43.550457,-8.0186188,,,,,Europe/Madrid,2
5121,,Moeche,,43.562132,-8.0027572,,,,,Europe/Madrid,2
5123,,Labacengos,,43.5652707,-7.9801882,,,,,Europe/Madrid,2
5125,,EntrambarrÃ­as,,43.5770633,-7.9542644,,,,,Europe/Madrid,2
5127,,Cerdido,,43.5873426,-7.9343099,,,,,Europe/Madrid,2
5129,,A Cuqueira,,43.6078292,-7.9219389,,,,,Europe/Madrid,2
5131,,Santa MarÃ­a de Mera,,43.6409288,-7.9161904,,,,,Europe/Madrid,2
5133,,Ponte Mera,,43.666038,-7.9026205,,,,,Europe/Madrid,2
5135,,San Clodio,,43.6609443,-7.873478,,,,,Europe/Madrid,2
5137,,Senra,,43.668793,-7.8545534,,,,,Europe/Madrid,2
5139,,Ortigueira,,43.6862217,-7.8495738,,,,,Europe/Madrid,2
5141,,Espasante,,43.70888,-7.804897,,,,,Europe/Madrid,2
5143,,Loiba,,43.730393,-7.750044,,,,,Europe/Madrid,2
5145,,O Barqueiro,,43.735649,-7.70288,,,,,Europe/Madrid,2
5147,,O Vicedo,,43.731026,-7.673215,,,,,Europe/Madrid,2
5149,,Mosende,,43.706194,-7.635477,,,,,Europe/Madrid,2
5151,,Folgueiro,,43.692766,-7.635048,,,,,Europe/Madrid,2
5153,,Covas de Viveiro,,43.670275,-7.614613,,,,,Europe/Madrid,2
5155,,Viveiro,,43.6569,-7.60033,,,,,Europe/Madrid,2
5156,,Viveiro Apeadero,,43.661435,-7.594532,,,,,Europe/Madrid,2
5157,,Xuances,,43.687991,-7.553904,,,,,Europe/Madrid,2
5159,,Xove Pobo,,43.683567,-7.510921,,,,,Europe/Madrid,2
5161,,Xove,,43.681138,-7.495251,,,,,Europe/Madrid,2
5163,,Lago,,43.687108,-7.481942,,,,,Europe/Madrid,2
5165,,Bidueiros,,43.696712,-7.468843,,,,,Europe/Madrid,2
5167,,San Cibrao,,43.692319,-7.44177,,,,,Europe/Madrid,2
5169,,Madeiro,,43.686219,-7.412863,,,,,Europe/Madrid,2
5171,,Burela,,43.660607,-7.361183,,,,,Europe/Madrid,2
5173,,Cangas de Foz,,43.626106,-7.333309,,,,,Europe/Madrid,2
5175,,Nois,,43.610309,-7.312222,,,,,Europe/Madrid,2
5177,,Fazouro,,43.600457,-7.299843,,,,,Europe/Madrid,2
5179,,MarzÃ¡n,,43.57475,-7.26936,,,,,Europe/Madrid,2
5181,,Foz,,43.560886,-7.272235,,,,,Europe/Madrid,2
5183,,Barreiros,,43.547366,-7.225287,,,,,Europe/Madrid,2
5185,,Reinante,,43.54987,-7.174315,,,,,Europe/Madrid,2
5187,,Esteiro,,43.551697,-7.146099,,,,,Europe/Madrid,2
5189,,Os Castros,,43.55157,-7.130895,,,,,Europe/Madrid,2
5191,,Rinlo,,43.549761,-7.108645,,,,,Europe/Madrid,2
5249,,La Magdalena,,43.559309,-6.184922,,,,,Europe/Madrid,2
5251,,San MartÃ­n de LuiÃ±a,,43.544753,-6.228702,,,,,Europe/Madrid,2
5255,,Soto de LuiÃ±a,,43.559635,-6.234369,,,,,Europe/Madrid,2
5259,,Novellana,,43.557795,-6.289593,,,,,Europe/Madrid,2
5261,,Santa Marina,,43.552674,-6.305181,,,,,Europe/Madrid,2
5263,,Ballota,,43.550716,-6.322812,,,,,Europe/Madrid,2
5265,,Tablizo,,43.547253,-6.351225,,,,,Europe/Madrid,2
5267,,Cadavedo,,43.542952,-6.391612,,,,,Europe/Madrid,2
5269,,San CristÃ³bal,,43.547225,-6.415264,,,,,Europe/Madrid,2
5271,,Canero,,43.541913,-6.445878,,,,,Europe/Madrid,2
5275,,Luarca,,43.537949,-6.536617,,,,,Europe/Madrid,2
5279,,Villapedre,,43.546723,-6.64587,,,,,Europe/Madrid,2
5283,,Navia,,43.536802,-6.719425,,,,,Europe/Madrid,2
5285,,Medal,,43.545692,-6.752994,,,,,Europe/Madrid,2
5291,,La Caridad,,43.547074,-6.827541,,,,,Europe/Madrid,2
5293,,Tapia,,43.535026,-6.909329,,,,,Europe/Madrid,2
5299,,Castropol,,43.5095861,-7.0147697,,,,,Europe/Madrid,2
5197,,Vegadeo Pueblo,,43.479667,-7.057327,,,,,Europe/Madrid,2
5247,,Villademar,,43.557065,-6.155477,,,,,Europe/Madrid,2
5253,,San Cosme,,43.544069,-6.248091,,,,,Europe/Madrid,2
5257,,Valdredo,,43.56638,-6.263234,,,,,Europe/Madrid,2
5273,,Barcia,,43.546813,-6.50828,,,,,Europe/Madrid,2
5277,,Otur,,43.540541,-6.593562,,,,,Europe/Madrid,2
5281,,PiÃ±era-Villaoril,,43.535685,-6.685414,,,,,Europe/Madrid,2
5287,,Loza,,43.551254,-6.771675,,,,,Europe/Madrid,2
5289,,Cartavio,,43.550714,-6.789622,,,,,Europe/Madrid,2
5295,,Tol,,43.527204,-6.952128,,,,,Europe/Madrid,2
5297,,Las Campas de Castropol,,43.5202979,-6.9771022,,,,,Europe/Madrid,2
5199,,Vilavedelle,,43.490502,-7.038353,,,,,Europe/Madrid,2
5571,,Llanes,,43.42094,-4.7587,,,,,Europe/Madrid,2
15217,,La Corredoria,,43.388108,-5.8272527,,,,,Europe/Madrid,1
5504,,Parque Principado,,43.3865865,-5.8087971,,,,,Europe/Madrid,2
5505,,Colloto,,43.3795086,-5.792366,,,,,Europe/Madrid,2
5507,,Meres,,43.3809885,-5.7487209,,,,,Europe/Madrid,2
5508,,Fonciello,,43.3817779,-5.7297194,,,,,Europe/Madrid,2
5509,,El BerrÃ³n,,43.3827383,-5.7026774,,,,,Europe/Madrid,2
5511,,La Carrera de Siero,,43.3869214,-5.6753462,,,,,Europe/Madrid,2
5513,,Pola de Siero,,43.3881527,-5.6647718,,,,,Europe/Madrid,2
5515,,Los Corros,,43.3768432,-5.6013769,,,,,Europe/Madrid,2
5517,,Lieres,,43.380583,-5.5826229,,,,,Europe/Madrid,2
5521,,El Remedio,,43.3750793,-5.5462394,,,,,Europe/Madrid,2
5522,,Llames,,43.3687796,-5.5252404,,,,,Europe/Madrid,2
5523,,Nava,,43.3611878,-5.5090986,,,,,Europe/Madrid,2
5525,,Fuente Santa de Nava,,43.3555699,-5.478379,,,,,Europe/Madrid,2
5527,,Ceceda,,43.3562226,-5.4511094,,,,,Europe/Madrid,2
5529,,Carancos,,43.3555692,-5.4344422,,,,,Europe/Madrid,2
5531,,Pintueles,,43.3599234,-5.3841316,,,,,Europe/Madrid,2
5533,,Infiesto,,43.3517868,-5.3692019,,,,,Europe/Madrid,2
5534,,Infiesto Apeadero,,43.3440407,-5.3606414,,,,,Europe/Madrid,2
5535,,Villamayor,,43.3631,-5.30285,,,,,Europe/Madrid,2
5537,,Sebares,,43.36236,-5.2574,,,,,Europe/Madrid,2
5539,,Soto de DueÃ±as,,43.3583,-5.22689,,,,,Europe/Madrid,2
5541,,Ozanes,,43.368395,-5.185191,,,,,Europe/Madrid,2
5542,,PoliclÃ­nico,,43.378622,-5.18603,,,,,Europe/Madrid,2
5543,,Arriondas,,43.387513,-5.188258,,,,,Europe/Madrid,2
5545,,Fuentes,,43.401443,-5.143117,,,,,Europe/Madrid,2
5547,,ToraÃ±o,,43.412281,-5.118013,,,,,Europe/Madrid,2
5549,,Cuevas,,43.431144,-5.073302,,,,,Europe/Madrid,2
5551,,Llovio,,43.440563,-5.055592,,,,,Europe/Madrid,2
5553,,Ribadesella,,43.45945,-5.0545,,,,,Europe/Madrid,2
5555,,Camango,,43.44821,-5.01882,,,,,Europe/Madrid,2
5557,,Belmonte de PrÃ­a,,43.4398,-4.98228,,,,,Europe/Madrid,2
5559,,Nueva,,43.440585,-4.935531,,,,,Europe/Madrid,2
5561,,Villahormes,,43.4420099,-4.90383,,,,,Europe/Madrid,2
5563,,Posada,,43.42483,-4.865,,,,,Europe/Madrid,2
5565,,Balmori,,43.42147,-4.83583,,,,,Europe/Madrid,2
5567,,Celorio,,43.42501,-4.81133,,,,,Europe/Madrid,2
5569,,Poo,,43.42429,-4.78189,,,,,Europe/Madrid,2
5621,,Torrelavega-Centro,,43.3510014,-4.0511789,,,,,Europe/Madrid,2
5623,,Puente San Miguel,,43.3586724,-4.0877667,,,,,Europe/Madrid,2
5637,,CabezÃ³n de la Sal,,43.3079038,-4.2319437,,,,,Europe/Madrid,2
5641,,TreceÃ±o,,43.31828,-4.30902,,,,,Europe/Madrid,2
5643,,Roiz,,43.32821,-4.34927,,,,,Europe/Madrid,2
5644,,El Barcenal,,43.340347,-4.383335,,,,,Europe/Madrid,2
5645,,San Vicente de la Barquera,,43.367837,-4.404504,,,,,Europe/Madrid,2
5647,,PesuÃ©s,,43.370289,-4.480174,,,,,Europe/Madrid,2
5649,,Unquera,,43.37478,-4.51434,,,,,Europe/Madrid,2
5579,,Colombres,,43.38272,-4.55709,,,,,Europe/Madrid,2
5577,,Pendueles,,43.39283,-4.63039,,,,,Europe/Madrid,2
5575,,Vidiago,,43.39647,-4.673,,,,,Europe/Madrid,2
5573,,San Roque del Acebal,,43.39473,-4.73013,,,,,Europe/Madrid,2
5451,,Bilbao la Concordia,,43.2601901,-2.9263839,,,,,Europe/Madrid,2
13206,,Ametzola,,43.2547065,-2.9436598,,,,,Europe/Madrid,2
5455,,Basurto Hospital,,43.2597699,-2.9538267,,,,,Europe/Madrid,2
5457,,Zorrotza Zorrozgoiti,,43.2740398,-2.9740116,,,,,Europe/Madrid,2
5461,,Irauregui,,43.248418,-2.9900734,,,,,Europe/Madrid,2
5463,,Zaramillo,,43.2332894,-3.015904,,,,,Europe/Madrid,2
5467,,Sodupe,,43.2020301,-3.050517,,,,,Europe/Madrid,2
5473,,Aranguren,,43.2104561,-3.108399,,,,,Europe/Madrid,2
5484,,Mimetiz,,43.2158138,-3.1312555,,,,,Europe/Madrid,1
5487,,TraslaviÃ±a,,43.23329,-3.198304,,,,,Europe/Madrid,2
5489,,Artzentales,,43.2355083,-3.2133583,,,,,Europe/Madrid,2
5493,,Villaverde de Trucios,,43.24128,-3.25054,,,,,Europe/Madrid,2
5497,,Karrantza,,43.238854,-3.357827,,,,,Europe/Madrid,2
5602,,Valdecilla la Marga,,43.4529465,-3.8282409,,,,,Europe/Madrid,2
5651,,Nueva MontaÃ±a,,43.4401845,-3.8493711,,,,,Europe/Madrid,2
5655,,MaliaÃ±o Vidriera,,43.4160163,-3.8411016,,,,,Europe/Madrid,2
5657,,Astillero,,43.4036508,-3.8206798,,,,,Europe/Madrid,2
5661,,Heras,,43.4008996,-3.7666376,,,,,Europe/Madrid,2
5663,,Orejo,,43.3994776,-3.7383974,,,,,Europe/Madrid,2
5672,,Puente AgÃ¼ero,,43.406489,-3.719342,,,,,Europe/Madrid,2
5673,,Villaverde de Pontones,,43.411322,-3.703643,,,,,Europe/Madrid,2
5675,,Hoz de Anero,,43.404885,-3.666883,,,,,Europe/Madrid,2
5677,,Beranga,,43.41371,-3.57713,,,,,Europe/Madrid,2
5679,,Gama,,43.42315,-3.52472,,,,,Europe/Madrid,2
5681,,Cicero,,43.417052,-3.49049,,,,,Europe/Madrid,2
5683,,Treto,,43.39409,-3.4692,,,,,Europe/Madrid,2
5685,,Limpias,,43.35881,-3.43334,,,,,Europe/Madrid,2
5687,,MarrÃ³n,,43.34661,-3.420918,,,,,Europe/Madrid,2
5689,,Udalla,,43.31368,-3.44549,,,,,Europe/Madrid,2
5691,,Gibaja,,43.28219,-3.43831,,,,,Europe/Madrid,2
5652,,Valle Real,,43.4275399,-3.8405377,,,,,Europe/Madrid,2
5778,,Feve-LeÃ³n,,42.6024918,-5.5749341,,,,,Europe/Madrid,2
5803,,La AsunciÃ³n Universidad,,42.6160983,-5.5660988,,,,,Europe/Madrid,2
5776,,San Feliz,,42.6823112,-5.5379086,,,,,Europe/Madrid,2
5770,,Matallana,,42.841149,-5.5218718,,,,,Europe/Madrid,2
5767,,La Vecilla,,42.8551158,-5.4121157,,,,,Europe/Madrid,2
5766,,BoÃ±ar,,42.8627875,-5.3285261,,,,,Europe/Madrid,2
5763,,La Ercina,,42.808848,-5.2138924,,,,,Europe/Madrid,2
5761,,Cistierna,,42.80316,-5.1307925,,,,,Europe/Madrid,2
5790,,Sorriba,,42.786277,-5.1274758,,,,,Europe/Madrid,2
5760,,Valle de las Casas,,42.767772,-5.0713669,,,,,Europe/Madrid,2
5755,,La Llama de la GuzpeÃ±a,,42.7702481,-5.0412478,,,,,Europe/Madrid,2
5759,,Prado de la GuzpeÃ±a,,42.7832347,-5.0270973,,,,,Europe/Madrid,2
5799,,Cerezal de la GuzpeÃ±a,,42.7797744,-5.0055719,,,,,Europe/Madrid,2
5758,,Puente Almuhey,,42.787632,-4.9718992,,,,,Europe/Madrid,2
5757,,Valcuende,,42.765578,-4.9292558,,,,,Europe/Madrid,2
5756,,La Espina,,42.786856,-4.9052025,,,,,Europe/Madrid,2
5754,,Guardo,,42.790995,-4.8519325,,,,,Europe/Madrid,2
5753,,Guardo Apeadero,,42.7877378,-4.845133,,,,,Europe/Madrid,2
5752,,SantibÃ¡Ã±ez de la PeÃ±a,,42.80204,-4.74145,,,,,Europe/Madrid,2
5751,,Villaverde Tarilonte,,42.818353,-4.685419,,,,,Europe/Madrid,2
5750,,CastrejÃ³n de la PeÃ±a,,42.81199,-4.60162,,,,,Europe/Madrid,2
5749,,Vado-Cervera,,42.83936,-4.49477,,,,,Europe/Madrid,2
5748,,Salinas de Pisuerga,,42.851271,-4.386209,,,,,Europe/Madrid,2
5747,,Cillamayor,,42.857752,-4.279178,,,,,Europe/Madrid,2
5744,,Los Carabeos,,42.910329,-4.075211,,,,,Europe/Madrid,2
5743,,Montes Claros,,42.934323,-4.050073,,,,,Europe/Madrid,2
5742,,Las Rozas de Valdearroyo,,42.973605,-4.029864,,,,,Europe/Madrid,2
5741,,Llano,,42.988062,-3.982357,,,,,Europe/Madrid,2
5740,,Arija,,42.991292,-3.945006,,,,,Europe/Madrid,2
